6.625000000000000333e-02 9.863837715911155101e+03 1.193735101988176666e+03
7.227799999999999503e-02 9.550813692713823912e+03 9.939376184182885936e+02
7.883800000000000530e-02 7.413775414502346393e+03 8.181070554578000156e+02
8.599999999999999312e-02 6.065834832520881719e+03 6.623488565779550754e+02
9.381000000000000449e-02 5.974212608288125921e+03 5.288649854454943124e+02
1.023109999999999992e-01 5.247047307473375440e+03 4.227014228895638439e+02
1.116059999999999969e-01 4.149904165615871534e+03 3.500117543706236347e+02
1.217430000000000040e-01 3.954579865615512517e+03 2.906000946295858398e+02
1.327959999999999974e-01 3.436364294435298689e+03 2.366550458191905193e+02
1.448589999999999878e-01 2.767534171377380062e+03 1.961826857187950282e+02
1.580110000000000126e-01 2.532459143628936090e+03 1.574892999987791882e+02
1.723550000000000082e-01 2.022374830453693903e+03 1.247588446886350368e+02
1.880010000000000014e-01 1.647628204993640338e+03 1.064733665021511797e+02
2.050720000000000043e-01 1.204191386247369110e+03 8.779764331044529513e+01
2.236910000000000009e-01 1.007926604282118433e+03 7.175497464610263876e+01
2.439969999999999917e-01 8.148326748528729695e+02 6.005411294671086608e+01
2.661479999999999957e-01 4.887562822658362620e+02 4.943789129608949651e+01
2.903129999999999877e-01 2.718014226511534162e+02 4.147923633921914188e+01
3.166660000000000030e-01 2.157489875714590539e+02 3.463984504417307875e+01
3.454110000000000236e-01 2.217040409751120933e+00 2.913881098760154487e+01
3.767719999999999958e-01 -9.759881709280512041e+01 2.459577658116574739e+01
1.570999999999999914e-03 1.113659664005925879e+04 2.868064706957228191e+04
2.220999999999999884e-03 -1.291401194298616610e+04 3.333397872053745959e+04
2.720999999999999894e-03 -1.264545630460381508e+05 5.094704290303563175e+04
3.141999999999999828e-03 2.769759286735692876e+04 3.007091814852839525e+04
3.511999999999999931e-03 4.301870938952255528e+04 2.746799093275748237e+04
3.847999999999999858e-03 -5.862171199059474748e+04 3.588962606093811337e+04
4.442999999999999901e-03 6.281035580652789213e+04 4.961117658627287892e+04
4.826000000000000428e-03 4.590426216302032117e+03 2.533231888626952423e+04
5.268000000000000113e-03 -4.313630805512286315e+03 3.118926691464649775e+04
5.806000000000000397e-03 3.191971809347614180e+04 3.084568942104414600e+04
6.454999999999999800e-03 -2.645982370768836699e+04 3.079397900919705353e+04
6.956999999999999643e-03 2.712307361197087448e+04 2.608361883241038231e+04
7.655999999999999611e-03 -1.742534275403583888e+04 2.913478642097929696e+04
8.220999999999999142e-03 -1.739561503526975866e+04 2.290647380595021241e+04
9.011999999999999178e-03 1.094467049398683594e+04 2.512185211145717767e+04
9.870000000000000301e-03 -3.660783810277472367e+04 2.109196941100917684e+04
1.076799999999999979e-02 -3.465574843840366520e+04 2.235087631249777041e+04
1.164600000000000010e-02 6.884755777745231171e+03 1.969659432364978420e+04
1.271599999999999987e-02 -2.043263344602377038e+04 1.805514817892773499e+04
1.386199999999999932e-02 -1.376673596252825519e+04 1.740200908057483684e+04
1.507000000000000006e-02 -1.874947739684989210e+04 1.656191871815133345e+04
1.642899999999999916e-02 -1.148167401218545274e+04 1.508886709786227402e+04
1.796899999999999886e-02 -7.600482603768443369e+03 1.378909318889989481e+04
1.960200000000000137e-02 -2.175380752161116106e+03 1.270996414822618135e+04
2.137700000000000017e-02 4.948491439867473673e+03 1.165859786015137615e+04
2.332499999999999851e-02 7.089730411412856483e+03 1.036609345103668966e+04
2.545400000000000093e-02 4.662245625939385718e+03 9.103269000197542482e+03
2.776700000000000002e-02 -1.701129668861231039e+03 7.845422974694561162e+03
3.029099999999999848e-02 -9.955965138217557978e+03 6.638016248061095212e+03
3.303899999999999892e-02 -7.328682266657728178e+03 5.740214742740552538e+03
3.604399999999999965e-02 -3.780830916250932205e+03 5.009659516059960879e+03
3.934399999999999703e-02 -1.373464067961930596e+03 4.275156502491273386e+03
4.294100000000000000e-02 3.006950569291752799e+03 3.594323415848838522e+03
4.681300000000000044e-02 4.053437574532605140e+03 3.022947454950671272e+03
5.104600000000000110e-02 4.613410580739422585e+03 2.535621543418193596e+03
5.570599999999999857e-02 3.993722758453475763e+03 2.180294311782865407e+03
6.074600000000000138e-02 7.596732310522465923e+02 1.848673539521897510e+03
6.625000000000000333e-02 2.666252295781723660e+02 1.588071933396572831e+03
7.227799999999999503e-02 -9.083848012307189492e+02 1.356373025458781512e+03
7.883800000000000530e-02 -2.705732693262814337e+01 1.104190452105190388e+03
8.599999999999999312e-02 1.834343453303186834e+03 8.817163576176668585e+02
9.381000000000000449e-02 1.870695521771623589e+03 7.061447900753216800e+02
1.023109999999999992e-01 1.472103952445878349e+03 5.640441356490758835e+02
1.116059999999999969e-01 -1.493488955675485386e+01 4.640946684303491452e+02
1.217430000000000040e-01 1.033774492750656577e+02 3.827819482704237544e+02
1.327959999999999974e-01 -3.867761819579168332e+02 3.154228196398476030e+02
1.448589999999999878e-01 2.999964852994442026e+02 2.556465284161238856e+02
1.580110000000000126e-01 3.948353679095882853e+02 2.050334645180537620e+02
1.723550000000000082e-01 3.220973370680875973e+02 1.646680377175561318e+02
1.880010000000000014e-01 4.934670261272603398e+02 1.351239356687469808e+02
2.050720000000000043e-01 5.695149752624008670e+02 1.110463054670195788e+02
2.236910000000000009e-01 2.364904126850335615e+02 9.091041791642453518e+01
2.439969999999999917e-01 3.705624065615098175e+02 7.639441740964316807e+01
2.661479999999999957e-01 3.607313011602276447e+02 6.139787558005749446e+01
2.903129999999999877e-01 3.926915216950010858e+02 5.230152539066619966e+01
3.166660000000000030e-01 3.353213697797912118e+02 4.305393822528171910e+01
3.454110000000000236e-01 3.496678237582702309e+02 3.620319997242742005e+01
3.767719999999999958e-01 3.448418625805380771e+02 3.112872171131466459e+01
