    0.31619E+00    0.84392E+03
    0.32257E+00    0.81202E+03
    0.32909E+00    0.77880E+03
    0.33574E+00    0.74524E+03
    0.34252E+00    0.71279E+03
    0.34944E+00    0.68276E+03
    0.35650E+00    0.65556E+03
    0.36370E+00    0.63079E+03
    0.37105E+00    0.60763E+03
    0.37854E+00    0.58497E+03
    0.38619E+00    0.56205E+03
    0.39399E+00    0.53893E+03
    0.40195E+00    0.51608E+03
    0.41007E+00    0.49413E+03
    0.41836E+00    0.47367E+03
    0.42681E+00    0.45470E+03
    0.43543E+00    0.43679E+03
    0.44423E+00    0.41945E+03
    0.45320E+00    0.40234E+03
    0.46235E+00    0.38548E+03
    0.47169E+00    0.36916E+03
    0.48122E+00    0.35363E+03
    0.49095E+00    0.33901E+03
    0.50086E+00    0.32509E+03
    0.51098E+00    0.31169E+03
    0.52130E+00    0.29863E+03
    0.53183E+00    0.28596E+03
    0.54258E+00    0.27381E+03
    0.55354E+00    0.26223E+03
    0.56472E+00    0.25120E+03
    0.57613E+00    0.24059E+03
    0.58777E+00    0.23036E+03
    0.59964E+00    0.22049E+03
    0.61176E+00    0.21103E+03
    0.62411E+00    0.20199E+03
    0.63672E+00    0.19333E+03
    0.64958E+00    0.18502E+03
    0.66271E+00    0.17701E+03
    0.67609E+00    0.16935E+03
    0.68975E+00    0.16200E+03
    0.70369E+00    0.15497E+03
    0.71790E+00    0.14822E+03
    0.73240E+00    0.14175E+03
    0.74720E+00    0.13555E+03
    0.76229E+00    0.12961E+03
    0.77769E+00    0.12391E+03
    0.79340E+00    0.11845E+03
    0.80943E+00    0.11323E+03
    0.82578E+00    0.10822E+03
    0.84247E+00    0.10343E+03
    0.85948E+00    0.98837E+02
    0.87685E+00    0.94441E+02
    0.89456E+00    0.90232E+02
    0.91263E+00    0.86203E+02
    0.93107E+00    0.82348E+02
    0.94988E+00    0.78658E+02
    0.96907E+00    0.75127E+02
    0.98864E+00    0.71748E+02
    0.10086E+01    0.68515E+02
    0.10290E+01    0.65422E+02
    0.10498E+01    0.62463E+02
    0.10710E+01    0.59633E+02
    0.10926E+01    0.56926E+02
    0.11147E+01    0.54338E+02
    0.11372E+01    0.51864E+02
    0.11602E+01    0.49498E+02
    0.11836E+01    0.47237E+02
    0.12075E+01    0.45075E+02
    0.12319E+01    0.43009E+02
    0.12568E+01    0.41035E+02
    0.12822E+01    0.39148E+02
    0.13081E+01    0.37345E+02
    0.13345E+01    0.35622E+02
    0.13615E+01    0.33976E+02
    0.13890E+01    0.32404E+02
    0.14171E+01    0.30902E+02
    0.14457E+01    0.29468E+02
    0.14749E+01    0.28099E+02
    0.15047E+01    0.26791E+02
    0.15351E+01    0.25542E+02
    0.15661E+01    0.24350E+02
    0.15977E+01    0.23211E+02
    0.16300E+01    0.22125E+02
    0.16629E+01    0.21088E+02
    0.16965E+01    0.20098E+02
    0.17308E+01    0.19153E+02
    0.17658E+01    0.18252E+02
    0.18014E+01    0.17392E+02
    0.18378E+01    0.16571E+02
    0.18749E+01    0.15788E+02
    0.19128E+01    0.15041E+02
    0.19515E+01    0.14328E+02
    0.19909E+01    0.13649E+02
    0.20311E+01    0.13001E+02
    0.20721E+01    0.12382E+02
    0.21140E+01    0.11793E+02
    0.21567E+01    0.11231E+02
    0.22003E+01    0.10695E+02
    0.22447E+01    0.10184E+02
    0.22901E+01    0.96965E+01
    0.23363E+01    0.92320E+01
    0.23835E+01    0.87894E+01
    0.24317E+01    0.83674E+01
    0.24808E+01    0.79653E+01
    0.25309E+01    0.75821E+01
    0.25820E+01    0.72169E+01
    0.26342E+01    0.68689E+01
    0.26874E+01    0.65374E+01
    0.27417E+01    0.62214E+01
    0.27971E+01    0.59205E+01
    0.28536E+01    0.56337E+01
    0.29112E+01    0.53606E+01
    0.29700E+01    0.51005E+01
    0.30300E+01    0.48527E+01
    0.30913E+01    0.46168E+01
    0.31537E+01    0.43920E+01
    0.32174E+01    0.41780E+01
    0.32824E+01    0.39742E+01
    0.33487E+01    0.37802E+01
    0.34164E+01    0.35955E+01
    0.34854E+01    0.34196E+01
    0.35558E+01    0.32522E+01
    0.36276E+01    0.30928E+01
    0.37009E+01    0.29411E+01
    0.37757E+01    0.27967E+01
    0.38519E+01    0.26592E+01
    0.39298E+01    0.25284E+01
    0.40091E+01    0.24039E+01
    0.40901E+01    0.22854E+01
    0.41728E+01    0.21727E+01
    0.42571E+01    0.20655E+01
    0.43431E+01    0.19634E+01
    0.44308E+01    0.18663E+01
    0.45203E+01    0.17739E+01
    0.46116E+01    0.16861E+01
    0.47048E+01    0.16025E+01
    0.47998E+01    0.15229E+01
    0.48968E+01    0.14473E+01
    0.49957E+01    0.13754E+01
    0.50966E+01    0.13070E+01
    0.51996E+01    0.12419E+01
    0.53046E+01    0.11800E+01
    0.54118E+01    0.11212E+01
    0.55211E+01    0.10652E+01
    0.56326E+01    0.10120E+01
    0.57464E+01    0.96144E+00
    0.58625E+01    0.91335E+00
    0.59809E+01    0.86763E+00
    0.61018E+01    0.82417E+00
    0.62250E+01    0.78285E+00
    0.63508E+01    0.74358E+00
    0.64791E+01    0.70624E+00
    0.66100E+01    0.67076E+00
    0.67435E+01    0.63704E+00
    0.68797E+01    0.60498E+00
    0.70187E+01    0.57452E+00
    0.71605E+01    0.54557E+00
    0.73051E+01    0.51806E+00
    0.74527E+01    0.49192E+00
    0.76033E+01    0.46708E+00
    0.77569E+01    0.44348E+00
    0.79136E+01    0.42106E+00
    0.80734E+01    0.39976E+00
    0.82365E+01    0.37952E+00
    0.84029E+01    0.36029E+00
    0.85727E+01    0.34202E+00
    0.87458E+01    0.32467E+00
    0.89225E+01    0.30819E+00
    0.91028E+01    0.29254E+00
    0.92866E+01    0.27767E+00
    0.94742E+01    0.26355E+00
    0.96656E+01    0.25013E+00
    0.98609E+01    0.23740E+00
    0.10060E+02    0.22530E+00
    0.10263E+02    0.21381E+00
    0.10471E+02    0.20290E+00
    0.10682E+02    0.19255E+00
    0.10898E+02    0.18271E+00
    0.11118E+02    0.17337E+00
    0.11343E+02    0.16451E+00
    0.11572E+02    0.15609E+00
    0.11806E+02    0.14810E+00
    0.12044E+02    0.14051E+00
    0.12287E+02    0.13331E+00
    0.12536E+02    0.12647E+00
    0.12789E+02    0.11998E+00
    0.13047E+02    0.11382E+00
    0.13311E+02    0.10797E+00
    0.13580E+02    0.10242E+00
    0.13854E+02    0.97154E-01
    0.14134E+02    0.92154E-01
    0.14419E+02    0.87410E-01
    0.14711E+02    0.82906E-01
    0.15008E+02    0.78633E-01
    0.15311E+02    0.74578E-01
    0.15620E+02    0.70730E-01
    0.15936E+02    0.67078E-01
    0.16258E+02    0.63613E-01
    0.16586E+02    0.60326E-01
    0.16921E+02    0.57207E-01
    0.17263E+02    0.54247E-01
    0.17612E+02    0.51439E-01
    0.17968E+02    0.48775E-01
    0.18331E+02    0.46248E-01
    0.18701E+02    0.43851E-01
    0.19079E+02    0.41576E-01
    0.19464E+02    0.39419E-01
    0.19857E+02    0.37372E-01
    0.20259E+02    0.35431E-01
    0.20668E+02    0.33590E-01
    0.21085E+02    0.31843E-01
    0.21511E+02    0.30187E-01
    0.21946E+02    0.28616E-01
    0.22389E+02    0.27126E-01
    0.22841E+02    0.25713E-01
    0.23303E+02    0.24373E-01
    0.23774E+02    0.23102E-01
    0.24254E+02    0.21897E-01
    0.24744E+02    0.20754E-01
    0.25244E+02    0.19670E-01
    0.25754E+02    0.18643E-01
    0.26274E+02    0.17668E-01
