0.0162181 5.00617e-10 6.3716e-15 -7.67485e-19 -1.58872e-23 4.76069e-27 5.10393e-10 2.08661e-15 -8.98007e-19 -1.22254e-23 5.10067e-27 5.16181e-10 -2.52996e-15 -1.00719e-18 -7.17331e-24 5.41279e-27
0.0164437 5.00617e-10 6.46024e-15 -7.88988e-19 -1.65595e-23 5.03118e-27 5.10393e-10 2.11564e-15 -9.23166e-19 -1.27427e-23 5.39048e-27 5.16181e-10 -2.56515e-15 -1.03541e-18 -7.47686e-24 5.72033e-27
0.0166725 5.00617e-10 6.55011e-15 -8.11092e-19 -1.72603e-23 5.31703e-27 5.10393e-10 2.14507e-15 -9.4903e-19 -1.3282e-23 5.69675e-27 5.16181e-10 -2.60084e-15 -1.06442e-18 -7.79326e-24 6.04534e-27
0.0169044 5.00617e-10 6.64123e-15 -8.33816e-19 -1.79907e-23 5.61914e-27 5.10393e-10 2.17491e-15 -9.75618e-19 -1.3844e-23 6.02043e-27 5.16181e-10 -2.63702e-15 -1.09424e-18 -8.12305e-24 6.38882e-27
0.0171396 5.00617e-10 6.73362e-15 -8.57176e-19 -1.8752e-23 5.9384e-27 5.10393e-10 2.20517e-15 -1.00295e-18 -1.44299e-23 6.36249e-27 5.16181e-10 -2.6737e-15 -1.12489e-18 -8.4668e-24 6.75182e-27
0.017378 5.00617e-10 6.82729e-15 -8.81191e-19 -1.95456e-23 6.27581e-27 5.10393e-10 2.23584e-15 -1.03105e-18 -1.50405e-23 6.724e-27 5.16181e-10 -2.7109e-15 -1.15641e-18 -8.82509e-24 7.13544e-27
0.0176198 5.00617e-10 6.92227e-15 -9.05879e-19 -2.03727e-23 6.63238e-27 5.10393e-10 2.26695e-15 -1.05994e-18 -1.5677e-23 7.10604e-27 5.16181e-10 -2.74861e-15 -1.18881e-18 -9.19855e-24 7.54086e-27
0.0178649 5.00617e-10 7.01856e-15 -9.31258e-19 -2.12348e-23 7.00922e-27 5.10393e-10 2.29848e-15 -1.08963e-18 -1.63404e-23 7.50978e-27 5.16181e-10 -2.78685e-15 -1.22211e-18 -9.58781e-24 7.96931e-27
0.0181134 5.00617e-10 7.1162e-15 -9.57349e-19 -2.21334e-23 7.40746e-27 5.10393e-10 2.33046e-15 -1.12016e-18 -1.70319e-23 7.93647e-27 5.16181e-10 -2.82561e-15 -1.25635e-18 -9.99354e-24 8.42211e-27
0.0183654 5.00617e-10 7.2152e-15 -9.8417e-19 -2.307e-23 7.82834e-27 5.10393e-10 2.36288e-15 -1.15154e-18 -1.77526e-23 8.3874e-27 5.16181e-10 -2.86492e-15 -1.29155e-18 -1.04164e-23 8.90063e-27
0.0186209 5.00617e-10 7.31557e-15 -1.01174e-18 -2.40463e-23 8.27312e-27 5.10393e-10 2.39575e-15 -1.1838e-18 -1.85039e-23 8.86395e-27 5.16181e-10 -2.90478e-15 -1.32773e-18 -1.08572e-23 9.40634e-27
0.0188799 5.00617e-10 7.41734e-15 -1.04009e-18 -2.50639e-23 8.74318e-27 5.10393e-10 2.42908e-15 -1.21697e-18 -1.92869e-23 9.36758e-27 5.16181e-10 -2.94519e-15 -1.36493e-18 -1.13167e-23 9.94079e-27
0.0191426 5.00617e-10 7.52053e-15 -1.06923e-18 -2.61245e-23 9.23995e-27 5.10393e-10 2.46287e-15 -1.25107e-18 -2.01031e-23 9.89982e-27 5.16181e-10 -2.98616e-15 -1.40317e-18 -1.17956e-23 1.05056e-26
0.0194089 5.00617e-10 7.62515e-15 -1.09918e-18 -2.723e-23 9.76494e-27 5.10393e-10 2.49713e-15 -1.28612e-18 -2.09538e-23 1.04623e-26 5.16181e-10 -3.0277e-15 -1.44248e-18 -1.22947e-23 1.11025e-26
0.0196789 5.00617e-10 7.73123e-15 -1.12998e-18 -2.83823e-23 1.03198e-26 5.10393e-10 2.53187e-15 -1.32215e-18 -2.18405e-23 1.10567e-26 5.16181e-10 -3.06982e-15 -1.4829e-18 -1.2815e-23 1.17333e-26
0.0199526 5.00617e-10 7.83878e-15 -1.16164e-18 -2.95834e-23 1.09061e-26 5.10393e-10 2.56709e-15 -1.35919e-18 -2.27648e-23 1.1685e-26 5.16181e-10 -3.11252e-15 -1.52444e-18 -1.33573e-23 1.24e-26
0.0202302 5.00617e-10 7.94783e-15 -1.19418e-18 -3.08353e-23 1.15258e-26 5.10393e-10 2.6028e-15 -1.39727e-18 -2.37281e-23 1.23489e-26 5.16181e-10 -3.15582e-15 -1.56715e-18 -1.39226e-23 1.31045e-26
0.0205116 5.00617e-10 8.05839e-15 -1.22764e-18 -3.21402e-23 1.21806e-26 5.10393e-10 2.63901e-15 -1.43641e-18 -2.47322e-23 1.30505e-26 5.16181e-10 -3.19973e-15 -1.61106e-18 -1.45117e-23 1.38491e-26
0.020797 5.00617e-10 8.17049e-15 -1.26203e-18 -3.35003e-23 1.28727e-26 5.10393e-10 2.67572e-15 -1.47666e-18 -2.57788e-23 1.3792e-26 5.16181e-10 -3.24424e-15 -1.65619e-18 -1.51258e-23 1.46359e-26
0.0210863 5.00617e-10 8.28416e-15 -1.29739e-18 -3.49179e-23 1.36041e-26 5.10393e-10 2.71295e-15 -1.51803e-18 -2.68697e-23 1.45756e-26 5.16181e-10 -3.28937e-15 -1.70259e-18 -1.57659e-23 1.54675e-26
0.0213796 5.00617e-10 8.3994e-15 -1.33374e-18 -3.63956e-23 1.4377e-26 5.10393e-10 2.75069e-15 -1.56056e-18 -2.80068e-23 1.54038e-26 5.16181e-10 -3.33513e-15 -1.75029e-18 -1.64331e-23 1.63464e-26
0.021677 5.00617e-10 8.51625e-15 -1.3711e-18 -3.79357e-23 1.51939e-26 5.10393e-10 2.78895e-15 -1.60428e-18 -2.91919e-23 1.6279e-26 5.16181e-10 -3.38153e-15 -1.79933e-18 -1.71285e-23 1.72751e-26
0.0219786 5.00617e-10 8.63472e-15 -1.40952e-18 -3.95411e-23 1.60572e-26 5.10393e-10 2.82775e-15 -1.64923e-18 -3.04273e-23 1.72039e-26 5.16181e-10 -3.42857e-15 -1.84974e-18 -1.78533e-23 1.82566e-26
0.0222844 5.00617e-10 8.75484e-15 -1.44901e-18 -4.12143e-23 1.69695e-26 5.10393e-10 2.86709e-15 -1.69543e-18 -3.17149e-23 1.81814e-26 5.16181e-10 -3.47626e-15 -1.90156e-18 -1.86088e-23 1.92939e-26
0.0225944 5.00617e-10 8.87663e-15 -1.4896e-18 -4.29584e-23 1.79337e-26 5.10393e-10 2.90698e-15 -1.74293e-18 -3.3057e-23 1.92144e-26 5.16181e-10 -3.52462e-15 -1.95484e-18 -1.93963e-23 2.03902e-26
0.0229087 5.00617e-10 9.00012e-15 -1.53133e-18 -4.47763e-23 1.89526e-26 5.10393e-10 2.94742e-15 -1.79176e-18 -3.44558e-23 2.03061e-26 5.16181e-10 -3.57366e-15 -2.00961e-18 -2.02171e-23 2.15487e-26
0.0232274 5.00617e-10 9.12532e-15 -1.57424e-18 -4.66711e-23 2.00295e-26 5.10393e-10 2.98842e-15 -1.84196e-18 -3.59139e-23 2.14599e-26 5.16181e-10 -3.62337e-15 -2.06591e-18 -2.10727e-23 2.2773e-26
0.0235505 5.00617e-10 9.25227e-15 -1.61834e-18 -4.86461e-23 2.11675e-26 5.10393e-10 3.02999e-15 -1.89356e-18 -3.74337e-23 2.26792e-26 5.16181e-10 -3.67378e-15 -2.12379e-18 -2.19644e-23 2.40669e-26
0.0238781 5.00617e-10 9.38098e-15 -1.66368e-18 -5.07047e-23 2.23702e-26 5.10393e-10 3.07214e-15 -1.94661e-18 -3.90178e-23 2.39678e-26 5.16181e-10 -3.72488e-15 -2.18329e-18 -2.28939e-23 2.54344e-26
0.0242103 5.00617e-10 9.51148e-15 -1.71029e-18 -5.28504e-23 2.36412e-26 5.10393e-10 3.11488e-15 -2.00115e-18 -4.06689e-23 2.53295e-26 5.16181e-10 -3.7767e-15 -2.24446e-18 -2.38627e-23 2.68795e-26
